algorithm,dataset,n_features,n_jobs,n_neighbors,n_samples,n_threads,time_construction_mean,time_construction_std,time_querying_mean,time_querying_std
ball_tree,mnist_pca,10,1,10,10000,8,0.006231943766276042,0.00011978397658719038,1.406247615814209,0.003923018342730296
ball_tree,mnist_pca,10,1,10,50000,8,0.04026079177856445,0.0021727075913055213,6.400155703226726,0.11225932983372043
ball_tree,mnist_pca,10,1,100,10000,8,0.006297508875528972,0.00016709013302019843,1.7565101782480876,0.029849003178110036
ball_tree,mnist_pca,10,1,100,50000,8,0.039795478185017906,0.0009725223178112073,7.128874222437541,0.12391955528715774
ball_tree,mnist_pca,15,1,10,10000,8,0.008177995681762695,0.00012687378471779026,2.016284783681234,0.00622634122574211
ball_tree,mnist_pca,15,1,10,50000,8,0.05434004465738932,0.0013375910736463834,9.838894685109457,0.12608168970223044
ball_tree,mnist_pca,15,1,100,10000,8,0.008250872294108072,0.00018399750353273524,2.3555238246917725,0.041612563695573174
ball_tree,mnist_pca,15,1,100,50000,8,0.055608908335367836,5.960729381184781e-05,10.387432336807251,0.1742802961253847
ball_tree,mnist_pca,20,1,10,10000,8,0.009965101877848307,3.85866719204739e-05,2.3452272415161133,0.07901687164231766
ball_tree,mnist_pca,20,1,10,50000,8,0.07025774319966634,0.002476902136969036,14.412829717000326,0.18939484061844158
ball_tree,mnist_pca,20,1,100,10000,8,0.009889443715413412,0.0001420084160771195,2.6906484762827554,0.08114391208749076
ball_tree,mnist_pca,20,1,100,50000,8,0.06778939565022786,0.00023344067284539893,15.07874353726705,0.32552118816026937
ball_tree,mnist_pca,25,1,10,10000,8,0.012030283610026041,0.00029515798545515454,2.6625406742095947,0.061770819510932454
ball_tree,mnist_pca,25,1,10,50000,8,0.09386054674784343,0.00512697725186469,42.84661316871643,0.019644047989980717
ball_tree,mnist_pca,25,1,100,10000,8,0.013826767603556315,0.0032208337229929474,2.7713905970255532,0.05491291739380278
ball_tree,mnist_pca,25,1,100,50000,8,0.08989802996317546,0.0015443019559022862,43.67894140879313,0.13627997902383457
ball_tree,mnist_pca,30,1,10,10000,8,0.014136552810668945,0.0007757963982737201,2.7796452045440674,0.06114611667915748
ball_tree,mnist_pca,30,1,10,50000,8,0.11240410804748535,0.0034900830280856798,48.53785514831543,0.07555960961834375
ball_tree,mnist_pca,30,1,100,10000,8,0.015883207321166992,0.003333196521261601,3.111863613128662,0.03639883246163891
ball_tree,mnist_pca,30,1,100,50000,8,0.10857693354288737,0.0018894012214340093,49.4583793481191,0.0718091845424074
ball_tree,synthetic_low_intrinsic_dim,5,1,10,10000,8,0.004014253616333008,0.00012975506325826972,0.572359561920166,0.002774222795623568
ball_tree,synthetic_low_intrinsic_dim,5,1,10,50000,8,0.024322509765625,0.00010450750551367353,1.9791663487752278,0.0034323070610843324
ball_tree,synthetic_low_intrinsic_dim,5,1,10,100000,8,0.05164583524068197,0.0001204996735966567,2.7332313855489097,0.03538702823597173
ball_tree,synthetic_low_intrinsic_dim,5,1,100,10000,8,0.0037899017333984375,4.036298155690845e-05,0.985615094502767,0.0039258905406681244
ball_tree,synthetic_low_intrinsic_dim,5,1,100,50000,8,0.023978710174560547,5.9354256185360775e-05,3.0326638221740723,0.004698926715705926
ball_tree,synthetic_low_intrinsic_dim,5,1,100,100000,8,0.059108575185139976,0.010905456121414352,4.586577256520589,0.3661075902167848
ball_tree,synthetic_low_intrinsic_dim,6,1,10,10000,8,0.004514853159586589,0.00018124593694982468,0.6963401635487875,0.00647029233184584
ball_tree,synthetic_low_intrinsic_dim,6,1,10,50000,8,0.028672536214192707,0.0004869205674065809,2.427415688832601,0.03376168458565609
ball_tree,synthetic_low_intrinsic_dim,6,1,10,100000,8,0.06114554405212402,0.0007609409990409243,3.282857974370321,0.05653814610848961
ball_tree,synthetic_low_intrinsic_dim,6,1,100,10000,8,0.0043862660725911455,0.00010541127443070862,1.1471857229868572,0.0049476487901596155
ball_tree,synthetic_low_intrinsic_dim,6,1,100,50000,8,0.027490615844726562,0.0005076129574106065,3.553186813990275,0.06155958870234953
ball_tree,synthetic_low_intrinsic_dim,6,1,100,100000,8,0.06487814585367839,0.007538213653956044,4.894770781199138,0.024998021474156234
ball_tree,synthetic_low_intrinsic_dim,7,1,10,10000,8,0.004947582880655925,0.0001363754735589412,0.7684206167856852,0.000386447140228732
ball_tree,synthetic_low_intrinsic_dim,7,1,10,50000,8,0.03135808308919271,0.0004299336129507326,2.4873143831888833,0.05630169553781002
ball_tree,synthetic_low_intrinsic_dim,7,1,10,100000,8,0.06856870651245117,0.000178618748418121,3.6194802125295005,0.062394013316747425
ball_tree,synthetic_low_intrinsic_dim,7,1,100,10000,8,0.00483393669128418,0.00010991811901428988,1.2461072603861492,0.004253365045171529
ball_tree,synthetic_low_intrinsic_dim,7,1,100,50000,8,0.030230998992919922,0.00038051082373256043,3.71374773979187,0.07581685068003803
ball_tree,synthetic_low_intrinsic_dim,7,1,100,100000,8,0.06682554880777995,0.00013305741013635902,5.397929986317952,0.009178706713936764
ball_tree,synthetic_low_intrinsic_dim,8,1,10,10000,8,0.0053857167561848955,0.00013688152131937872,0.8293121655782064,0.003936412380859321
ball_tree,synthetic_low_intrinsic_dim,8,1,10,50000,8,0.033832708994547524,0.0006075532080083447,2.6090854008992515,0.07649195726249676
ball_tree,synthetic_low_intrinsic_dim,8,1,10,100000,8,0.07422979672749837,0.0012579295064701578,4.226714372634888,0.16117272871831448
ball_tree,synthetic_low_intrinsic_dim,8,1,100,10000,8,0.00529026985168457,7.524992962688288e-05,1.3282678922017415,0.0015776073406168242
ball_tree,synthetic_low_intrinsic_dim,8,1,100,50000,8,0.03252490361531576,0.000486708053065586,3.8810946146647134,0.0968297958000063
ball_tree,synthetic_low_intrinsic_dim,8,1,100,100000,8,0.07277973492940266,0.0008258386949455533,6.259629487991333,0.23192737003484934
ball_tree,synthetic_low_intrinsic_dim,9,1,10,10000,8,0.005779266357421875,0.00022201084389589825,0.883974552154541,0.005045553033391233
ball_tree,synthetic_low_intrinsic_dim,9,1,10,50000,8,0.03611890474955241,0.00013333210723631198,2.7651545206705728,0.03868234335809676
ball_tree,synthetic_low_intrinsic_dim,9,1,10,100000,8,0.08056871096293132,0.0009059650294838984,4.354987223943074,0.030393767870936155
ball_tree,synthetic_low_intrinsic_dim,9,1,100,10000,8,0.0057455698649088545,8.039605841136145e-05,1.4045430819193523,0.0006631241034406137
ball_tree,synthetic_low_intrinsic_dim,9,1,100,50000,8,0.03550910949707031,0.00012665794875987656,4.077715794245402,0.0466873501581192
ball_tree,synthetic_low_intrinsic_dim,9,1,100,100000,8,0.08034753799438477,0.001347649976133122,6.387001355489095,0.04723728204011168
ball_tree,synthetic_low_intrinsic_dim,10,1,10,10000,8,0.006243228912353516,4.591812265323643e-05,0.9363815784454346,0.0021615644887691596
ball_tree,synthetic_low_intrinsic_dim,10,1,10,50000,8,0.0391085147857666,0.0002671808281234703,2.919631560643514,0.03264841369118412
ball_tree,synthetic_low_intrinsic_dim,10,1,10,100000,8,0.08743397394816081,0.0013152770477473663,6.130518674850464,0.05119457634416091
ball_tree,synthetic_low_intrinsic_dim,10,1,100,10000,8,0.0060424009958903,0.000373605607290481,1.3978029886881511,0.002516130849742216
ball_tree,synthetic_low_intrinsic_dim,10,1,100,50000,8,0.0361487070719401,0.0002646001810937854,4.103156169255574,0.042719464595593
ball_tree,synthetic_low_intrinsic_dim,10,1,100,100000,8,0.08414602279663086,0.000984757687242829,8.96655567487081,0.025529961929826945
ball_tree,synthetic_low_intrinsic_dim,15,1,10,10000,8,0.00814509391784668,0.00023571612674668708,1.2492258548736572,0.0046360476501107585
ball_tree,synthetic_low_intrinsic_dim,15,1,10,50000,8,0.0511473019917806,0.00040871816999652914,4.1181191603342695,0.1557921471517687
ball_tree,synthetic_low_intrinsic_dim,15,1,10,100000,8,0.14014641443888345,0.0025538975180376083,15.487329562505087,0.25669755189764093
ball_tree,synthetic_low_intrinsic_dim,15,1,100,10000,8,0.008736213048299154,0.0013292805508496339,1.8370710213979085,0.0026469727394324957
ball_tree,synthetic_low_intrinsic_dim,15,1,100,50000,8,0.04854504267374674,0.0004230833956425489,5.620554208755493,0.15435007205006035
ball_tree,synthetic_low_intrinsic_dim,15,1,100,100000,8,0.13430023193359375,0.001388068094313784,22.552496592203777,0.05966035747770206
ball_tree,synthetic_low_intrinsic_dim,20,1,10,10000,8,0.010056416193644205,0.00022460475577249704,1.4606560866038005,0.0016418110798718912
ball_tree,synthetic_low_intrinsic_dim,20,1,10,50000,8,0.06215039889017741,0.0006517833530623971,6.037806908289592,0.14572250653572752
ball_tree,synthetic_low_intrinsic_dim,20,1,10,100000,8,0.1903210481007894,0.005485273578259054,25.548060337702434,0.05162940785518383
ball_tree,synthetic_low_intrinsic_dim,20,1,100,10000,8,0.01153270403544108,0.0026939254188924383,2.153320630391439,0.004383720026402545
ball_tree,synthetic_low_intrinsic_dim,20,1,100,50000,8,0.06035391489664713,0.00028640296378310215,8.614472468694052,0.19001489149815456
ball_tree,synthetic_low_intrinsic_dim,20,1,100,100000,8,0.18340571721394858,0.0015978233814566776,37.09399755795797,0.032784826786213674
ball_tree,synthetic_low_intrinsic_dim,25,1,10,10000,8,0.012363433837890625,0.0005135069444839931,1.6451411247253418,0.0009823709398998008
ball_tree,synthetic_low_intrinsic_dim,25,1,10,50000,8,0.08337752024332683,0.0025686432511891543,13.53229029973348,0.09270049467662245
ball_tree,synthetic_low_intrinsic_dim,25,1,10,100000,8,0.23621304829915366,0.0033454844971377348,31.422693967819214,0.1744617269677907
ball_tree,synthetic_low_intrinsic_dim,25,1,100,10000,8,0.015112876892089844,0.004420072471947632,2.428288380304972,0.0040075109700090615
ball_tree,synthetic_low_intrinsic_dim,25,1,100,50000,8,0.0813298225402832,0.0005971507650709795,21.06813931465149,0.08166388436005169
ball_tree,synthetic_low_intrinsic_dim,25,1,100,100000,8,0.23360935846964517,0.0018150488640651919,45.64733155568441,0.3075595147273913
ball_tree,synthetic_low_intrinsic_dim,30,1,10,10000,8,0.014563639958699545,0.000718464813823013,1.8560198148091633,0.018097706059709787
ball_tree,synthetic_low_intrinsic_dim,30,1,10,50000,8,0.1003278096516927,0.0035519362441156304,16.663500150044758,0.0074580803631723
ball_tree,synthetic_low_intrinsic_dim,30,1,10,100000,8,0.3033316930135091,0.02486609780016086,34.6419366200765,0.06417568250160952
ball_tree,synthetic_low_intrinsic_dim,30,1,100,10000,8,0.01616215705871582,0.0036361846851055567,2.668872594833374,0.02552372895651786
ball_tree,synthetic_low_intrinsic_dim,30,1,100,50000,8,0.09732405344645183,0.000846164753563379,24.507102330525715,0.05491194590574191
ball_tree,synthetic_low_intrinsic_dim,30,1,100,100000,8,0.2797863483428955,0.00026618136173418817,49.54835104942322,0.028163275804015894
ball_tree,synthetic_standard_normal,5,1,10,10000,8,0.004146973292032878,0.00022115944661000065,0.5750268300374349,0.002927011379185891
ball_tree,synthetic_standard_normal,5,1,10,50000,8,0.02405063311258952,5.5188393758634606e-05,1.9970312118530273,0.018682433444405722
ball_tree,synthetic_standard_normal,5,1,10,100000,8,0.05651243527730306,0.007296039770957747,2.7285130818684897,0.027590957740907963
ball_tree,synthetic_standard_normal,5,1,100,10000,8,0.003853877385457357,5.57628839462895e-05,1.0138875643412273,0.0027101289261983446
ball_tree,synthetic_standard_normal,5,1,100,50000,8,0.0238645076751709,5.0859028966888284e-05,3.09455935160319,0.013946609374823492
ball_tree,synthetic_standard_normal,5,1,100,100000,8,0.05184467633565267,0.0003953344475032618,4.52806289990743,0.24529999884060114
ball_tree,synthetic_standard_normal,6,1,10,10000,8,0.00429224967956543,0.00012237834684302587,0.7820069789886475,0.0001425138289941691
ball_tree,synthetic_standard_normal,6,1,10,50000,8,0.02727818489074707,0.000248994925101034,3.0366366704305015,0.07225361841932465
ball_tree,synthetic_standard_normal,6,1,10,100000,8,0.060040950775146484,0.0002447889735559408,4.970319191614787,0.04264802145032633
ball_tree,synthetic_standard_normal,6,1,100,10000,8,0.004436810811360677,0.00015422547464268743,1.2578312555948894,0.004809701746058154
ball_tree,synthetic_standard_normal,6,1,100,50000,8,0.027888933817545574,0.000544436619765016,4.4638588428497314,0.05185321364130919
ball_tree,synthetic_standard_normal,6,1,100,100000,8,0.05885545412699381,0.0005729365082916443,6.928874810536702,0.028158845139634375
ball_tree,synthetic_standard_normal,7,1,10,10000,8,0.005077362060546875,8.640911207631651e-05,1.0005920728047688,0.0024268317036616146
ball_tree,synthetic_standard_normal,7,1,10,50000,8,0.03099346160888672,0.0005290078297099091,3.916839838027954,0.08894749716349108
ball_tree,synthetic_standard_normal,7,1,10,100000,8,0.06691757837931316,0.0009962413704999154,6.6888580322265625,0.06484680363990017
ball_tree,synthetic_standard_normal,7,1,100,10000,8,0.004950205485026042,0.00017212680281002322,1.423044999440511,0.004787863423762664
ball_tree,synthetic_standard_normal,7,1,100,50000,8,0.030162811279296875,0.0006648699537540623,5.217535416285197,0.1097508798024931
ball_tree,synthetic_standard_normal,7,1,100,100000,8,0.06626145044962566,0.0007762973698172229,8.956544240315756,0.08929487363214936
ball_tree,synthetic_standard_normal,8,1,10,10000,8,0.005503654479980469,0.00017173167396450904,1.1728449662526448,0.004124164362302041
ball_tree,synthetic_standard_normal,8,1,10,50000,8,0.03306929270426432,0.00040055954864533363,4.667821486790975,0.14766647491464427
ball_tree,synthetic_standard_normal,8,1,10,100000,8,0.07487861315409343,0.0008548825072987407,9.695342779159546,0.47402272714748245
ball_tree,synthetic_standard_normal,8,1,100,10000,8,0.005399862925211589,7.609533578854275e-05,1.5448824564615886,0.00508386524500364
ball_tree,synthetic_standard_normal,8,1,100,50000,8,0.03247507413228353,6.783202948277956e-05,5.892409801483154,0.16786201797186598
ball_tree,synthetic_standard_normal,8,1,100,100000,8,0.07333485285441081,0.00040317939149170384,12.388774315516153,0.6298711094375714
ball_tree,synthetic_standard_normal,9,1,10,10000,8,0.005938212076822917,0.0002330843188336594,1.3776562213897705,0.085004743292831
ball_tree,synthetic_standard_normal,9,1,10,50000,8,0.03713083267211914,0.0012172515601621239,5.616763671239217,0.2579915627058578
ball_tree,synthetic_standard_normal,9,1,10,100000,8,0.08099842071533203,0.002017462073868258,10.782737096150717,0.1254472160974226
ball_tree,synthetic_standard_normal,9,1,100,10000,8,0.005919218063354492,9.215754503894892e-05,1.6483797232309978,0.011348215743117604
ball_tree,synthetic_standard_normal,9,1,100,50000,8,0.03523969650268555,0.0005377577782037967,6.521209478378296,0.0837195952757616
ball_tree,synthetic_standard_normal,9,1,100,100000,8,0.07930278778076172,0.0004347866386560395,12.897083838780722,0.042994356034815814
ball_tree,synthetic_standard_normal,10,1,10,10000,8,0.006279150644938151,0.00013375492419176775,1.4148457050323486,0.002833918209903755
ball_tree,synthetic_standard_normal,10,1,10,50000,8,0.0390473206837972,0.00018602459290629708,6.17919675509135,0.07739119426970113
ball_tree,synthetic_standard_normal,10,1,10,100000,8,0.08839702606201172,0.0026306570647596002,18.203121105829876,0.2377957059789694
ball_tree,synthetic_standard_normal,10,1,100,10000,8,0.006237109502156575,0.0005136301840927521,1.608001470565796,0.007393141970059855
ball_tree,synthetic_standard_normal,10,1,100,50000,8,0.03590496381123861,0.00035114356176207305,6.643661657969157,0.09724952343340788
ball_tree,synthetic_standard_normal,10,1,100,100000,8,0.08295424779256184,0.0005770932200100365,20.897470394770306,0.36602298144059286
ball_tree,synthetic_standard_normal,15,1,10,10000,8,0.00811457633972168,0.0001526017977416886,1.8931463559468586,0.00044840673521859585
ball_tree,synthetic_standard_normal,15,1,10,50000,8,0.05068667729695638,0.0008342681455717661,9.515440702438354,0.27910949357993375
ball_tree,synthetic_standard_normal,15,1,10,100000,8,0.14311631520589194,0.004283669763769627,59.89373485247294,0.15776238247944518
ball_tree,synthetic_standard_normal,15,1,100,10000,8,0.009296496709187826,0.002019415370226298,2.174574613571167,0.0014921970714468979
ball_tree,synthetic_standard_normal,15,1,100,50000,8,0.04909578959147135,0.0003464193968263482,9.583805402119955,0.14167395087501253
ball_tree,synthetic_standard_normal,15,1,100,100000,8,0.13510688145955405,0.0018718678403044032,60.011906703313194,0.1430326891381994
ball_tree,synthetic_standard_normal,20,1,10,10000,8,0.01038654645284017,0.00039737448679260555,2.260199785232544,0.002355271686935815
ball_tree,synthetic_standard_normal,20,1,10,50000,8,0.06267038981119792,0.0006834101930900769,14.62534793217977,0.03907706634020919
ball_tree,synthetic_standard_normal,20,1,10,100000,8,0.1948225498199463,0.005428519397132778,95.8055185476939,0.4014901536608663
ball_tree,synthetic_standard_normal,20,1,100,10000,8,0.01212922732035319,0.0033881396560038373,2.560046354929606,0.008306641506202693
ball_tree,synthetic_standard_normal,20,1,100,50000,8,0.06134168306986491,0.0007120842645886396,15.147504091262817,0.047103224812995545
ball_tree,synthetic_standard_normal,20,1,100,100000,8,0.1853481928507487,0.001465559792234404,95.03801703453064,0.5035529705055846
ball_tree,synthetic_standard_normal,25,1,10,10000,8,0.012635310490926107,0.0006319171685367858,2.5493887265523276,0.0026700781865540367
ball_tree,synthetic_standard_normal,25,1,10,50000,8,0.08788164456685384,0.004810199176397689,43.5362761815389,0.11666608537426773
ball_tree,synthetic_standard_normal,25,1,10,100000,8,0.24614500999450684,0.0032431667751477234,113.19127710660298,0.404816395014493
ball_tree,synthetic_standard_normal,25,1,100,10000,8,0.014270941416422525,0.003424771225715529,2.8661598364512124,0.003944636298284205
ball_tree,synthetic_standard_normal,25,1,100,50000,8,0.0851755936940511,0.003276073772147807,43.84256553649902,0.04285119042150963
ball_tree,synthetic_standard_normal,25,1,100,100000,8,0.23494656880696616,0.0004771791000328271,114.27778053283691,0.014524314408806761
ball_tree,synthetic_standard_normal,30,1,10,10000,8,0.014603376388549805,0.0007943149841374368,2.8434006373087564,0.028579733613643733
ball_tree,synthetic_standard_normal,30,1,10,50000,8,0.1048741340637207,0.005511216805555994,49.07632271448771,0.022014592269849816
ball_tree,synthetic_standard_normal,30,1,10,100000,8,0.29640650749206543,0.0009423045666063169,126.52209838231404,0.18015645414877499
ball_tree,synthetic_standard_normal,30,1,100,10000,8,0.016741593678792317,0.0044302884740752,3.1428183714548745,0.04004038071681911
ball_tree,synthetic_standard_normal,30,1,100,50000,8,0.09809541702270508,0.0018868290396267511,49.48020990689596,0.043501305524124304
ball_tree,synthetic_standard_normal,30,1,100,100000,8,0.28681397438049316,0.001324958479538608,127.07779399553935,0.10415400271521544
brute,covertype,5,1,10,10000,1,0.0001990795135498047,8.657735547055109e-05,1.369480848312378,0.023803745987043087
brute,covertype,5,1,10,50000,1,0.00024565060933430993,8.870395908538483e-06,5.9633011023203535,1.425362038641518
brute,covertype,5,1,10,100000,1,0.000360409418741862,7.69451614536262e-06,9.126429478327431,1.6699479427099544
brute,covertype,5,1,100,10000,1,0.00013685226440429688,9.44290084594352e-06,0.9611702760060628,0.27676411139786056
brute,covertype,5,1,100,50000,1,0.000261227289835612,1.328362164527453e-05,5.48099160194397,1.2270436107355167
brute,covertype,5,1,100,100000,1,0.0003740787506103516,1.426930714363575e-05,10.969934940338137,1.785302026342796
brute,covertype,10,1,10,10000,1,0.0001800060272216797,1.5304665344890847e-05,1.247734546661377,0.22514657089398205
brute,covertype,10,1,10,50000,1,0.0003581841786702474,1.4578450781380448e-05,6.185973485310871,0.17989306993811865
brute,covertype,10,1,10,100000,1,0.0005811055501302084,9.77483867742017e-06,13.10034759839376,0.5367462136138077
brute,covertype,10,1,100,10000,1,0.00018580754597981766,1.2948467936310755e-05,1.4415680567423503,0.032132001927791844
brute,covertype,10,1,100,50000,1,0.0003862380981445313,2.267944332352901e-05,6.657430330912273,0.19433601131591252
brute,covertype,10,1,100,100000,1,0.0006144841512044271,2.564105330158969e-05,13.436889568964641,0.2508563523818298
brute,covertype,15,1,10,10000,1,0.0002007484436035156,2.3360154559928683e-06,1.383288860321045,0.012344975377525406
brute,covertype,15,1,10,50000,1,0.0005052089691162108,3.084058981264161e-05,6.970809857050577,0.19984864864026566
brute,covertype,15,1,10,100000,1,0.0008742014567057291,1.2071506211628931e-05,13.393636782964073,0.05839147934835012
brute,covertype,15,1,100,10000,1,0.0002112388610839844,7.207973698535429e-06,1.4761585394541423,0.019938228578555102
brute,covertype,15,1,100,50000,1,0.0005686283111572267,4.6262215853998994e-05,6.598970492680866,0.4894177764148016
brute,covertype,15,1,100,100000,1,0.0009086132049560547,3.409024421741407e-05,13.632123708724976,0.1563401978420708
brute,covertype,20,1,10,10000,1,0.00023380915323893228,4.270880649103928e-06,1.4005866845448809,0.02488158389851304
brute,covertype,20,1,10,50000,1,0.0006127357482910156,1.8419539065184995e-05,6.466220617294312,0.490937000125584
brute,covertype,20,1,10,100000,1,0.0011932849884033205,8.009823474182519e-06,13.752535104751587,0.11966014448404405
brute,covertype,20,1,100,10000,1,0.00024517377217610675,1.2980621147475685e-05,1.4592985312143962,0.030377664597573243
brute,covertype,20,1,100,50000,1,0.00067901611328125,3.738891884285456e-05,6.4700733820597325,0.4540492343406296
brute,covertype,20,1,100,100000,1,0.0013045469919840493,4.6297562249801093e-05,13.752933104832966,0.15730991689138435
brute,covertype,25,1,10,10000,1,0.0002566973368326823,2.4649401377472594e-06,1.4500471750895183,0.016540298601477984
brute,covertype,25,1,10,50000,1,0.0007523695627848308,7.984550846485398e-06,7.030469814936321,0.20434714122927186
brute,covertype,25,1,10,100000,1,0.0015903313954671225,2.380394570392464e-05,14.197144826253258,0.1642468515398653
brute,covertype,25,1,100,10000,1,0.0002809365590413412,1.608260512751384e-05,1.4722843964894612,0.032427160930175135
brute,covertype,25,1,100,50000,1,0.0008158683776855469,4.926714809047786e-05,6.931015729904175,0.10313019486069933
brute,covertype,25,1,100,100000,1,0.0017573038736979167,0.00016437634987138996,13.905182043711346,0.04775760612892928
brute,covertype,30,1,10,10000,1,0.00027259190877278644,4.777634418865565e-06,1.4574369589487712,0.009177668323936908
brute,covertype,30,1,10,50000,1,0.0008907318115234375,6.152985680610763e-05,7.142308394114178,0.11165445838194454
brute,covertype,30,1,10,100000,1,0.00220028559366862,7.01967174079489e-05,14.139785448710125,0.10880072234229872
brute,covertype,30,1,100,10000,1,0.0002849102020263672,1.1082404087196928e-05,1.5185747941335042,0.008953805494879539
brute,covertype,30,1,100,50000,1,0.0009531974792480467,8.968109914240892e-05,6.783784071604412,0.4532954089241258
brute,covertype,30,1,100,100000,1,0.0023978551228841147,7.130119663165608e-05,14.095002730687462,0.07292011686016545
brute,creditcard,5,1,10,10000,1,0.00012262662251790363,6.326958096025831e-06,1.198945681254069,0.06129249990006577
brute,creditcard,5,1,10,50000,1,0.00023889541625976557,4.676084735665528e-06,6.654803117116293,0.008485645769742697
brute,creditcard,5,1,10,100000,1,0.0003615220387776693,8.972341554898703e-06,13.366897662480671,0.4523679560979929
brute,creditcard,5,1,100,10000,1,0.0001262029012044271,1.0929757669029196e-05,1.3032241662343342,0.05306807677207667
brute,creditcard,5,1,100,50000,1,0.00025582313537597656,1.3776110763562805e-05,6.729676723480225,0.022932937669419368
brute,creditcard,5,1,100,100000,1,0.0003673235575358073,1.2703233848528688e-05,13.30819050470988,0.4934059793026429
brute,creditcard,10,1,10,10000,1,0.0001488526662190755,8.020067730930877e-06,1.2781057357788086,0.05174952215906793
brute,creditcard,10,1,10,50000,1,0.00037018458048502606,4.689572172779061e-06,6.760172605514526,0.03050677622854094
brute,creditcard,10,1,10,100000,1,0.0005844434102376302,1.2796857966022713e-05,13.659894227981567,0.10934424000169317
brute,creditcard,10,1,100,10000,1,0.0001618067423502604,1.3843798057503174e-05,1.28719965616862,0.11055179826102983
brute,creditcard,10,1,100,50000,1,0.0003878275553385417,1.0220222117177748e-05,6.811705350875855,0.053798371570735734
brute,creditcard,10,1,100,100000,1,0.0006375312805175781,2.3199814339487813e-05,13.754690488179527,0.12986116487691998
brute,creditcard,15,1,10,10000,1,0.00017595291137695312,2.439182480688541e-06,1.2625091870625813,0.0384795364048949
brute,creditcard,15,1,10,50000,1,0.00046706199645996094,3.5683225505580347e-06,6.872394720713299,0.09293011455045563
brute,creditcard,15,1,10,100000,1,0.0008556842803955077,2.670784745122663e-05,13.941790898640953,0.07869652570222653
brute,creditcard,15,1,100,10000,1,0.0001830259958902995,7.953641257729088e-06,1.3260918458302815,0.02511929851034029
brute,creditcard,15,1,100,50000,1,0.0005087057749430338,2.8435740140878437e-05,6.937815109888714,0.0572609362289586
brute,creditcard,15,1,100,100000,1,0.0009575684865315756,0.00012336271763771186,14.018854220708214,0.0966817832741667
brute,creditcard,20,1,10,10000,1,0.0002051989237467448,3.7411379165458106e-06,1.2200835545857749,0.01644090063370669
brute,creditcard,20,1,10,50000,1,0.0005896886189778646,2.493751459564681e-05,6.941938638687134,0.049124783768358014
brute,creditcard,20,1,10,100000,1,0.0011959075927734375,3.869144969005736e-05,14.095311880111694,0.04916138305991078
brute,creditcard,20,1,100,10000,1,0.0002117156982421875,1.0968982173476424e-05,1.3108076254526777,0.02236131640305865
brute,creditcard,20,1,100,50000,1,0.0006360212961832683,3.766326063601019e-05,6.947130759557087,0.025398160305567408
brute,creditcard,20,1,100,100000,1,0.001302957534790039,0.00013052685962441476,14.081020037333168,0.04496050382247039
brute,creditcard,25,1,10,10000,1,0.0002300739288330078,8.357129529548176e-06,1.2060321966807048,0.024377416164374176
brute,creditcard,25,1,10,50000,1,0.0007813771565755209,9.464653723272497e-05,7.0861579577128095,0.020896454779841287
brute,creditcard,25,1,10,100000,1,0.0016695658365885413,2.7150655381736483e-05,14.288412729899086,0.04681638412752484
brute,creditcard,25,1,100,10000,1,0.0002418359120686849,1.088110865452754e-05,1.245909055074056,0.057642355622782075
brute,creditcard,25,1,100,50000,1,0.0007715225219726562,5.363128648437831e-05,7.098826726277668,0.029833079402402807
brute,creditcard,25,1,100,100000,1,0.0018910566965738933,5.570406883731271e-05,14.344975709915161,0.03204930040983588
brute,mnist_pca,5,1,10,10000,1,0.00013327598571777344,4.348552710312033e-06,1.3300873438517251,0.023249370518770875
brute,mnist_pca,5,1,10,50000,1,0.00023277600606282553,2.5331779242371287e-06,6.6219693024953195,0.07284714138385336
brute,mnist_pca,5,1,100,10000,1,0.0001373291015625,7.273395022486082e-06,1.3484079043070476,0.02892482597062135
brute,mnist_pca,5,1,100,50000,1,0.0002582073211669922,1.4092938142902038e-05,6.262363990147907,0.3064711807309116
brute,mnist_pca,10,1,10,10000,1,0.00018175443013509115,4.6162718872889225e-06,1.27169402440389,0.015266056180921271
brute,mnist_pca,10,1,10,50000,1,0.0003631114959716797,1.4356679169964407e-05,6.9264302253723145,0.04505046802040854
brute,mnist_pca,10,1,100,10000,1,0.0001855691274007161,5.699927354507797e-06,1.3708781401316326,0.024342666456826704
brute,mnist_pca,10,1,100,50000,1,0.0003783702850341797,1.5588029632499014e-05,6.7652095158894845,0.04852072807967938
brute,mnist_pca,15,1,10,10000,1,0.00020956993103027344,6.238492936067697e-06,1.3308801651000977,0.045739018288721504
brute,mnist_pca,15,1,10,50000,1,0.00047095616658528644,2.5274118726793312e-05,6.930567185084026,0.08407407325682485
brute,mnist_pca,15,1,100,10000,1,0.0002083778381347656,1.4675175169561508e-05,1.3896222909291585,0.0585947433067153
brute,mnist_pca,15,1,100,50000,1,0.0004955132802327473,3.022456399315988e-05,6.980777104695637,0.07178146693195467
brute,mnist_pca,20,1,10,10000,1,0.00023849805196126303,9.389239943556893e-06,1.3876183827718098,0.031247375391440575
brute,mnist_pca,20,1,10,50000,1,0.0006056626637776692,2.3390416640150906e-05,7.087289810180664,0.029379912596079718
brute,mnist_pca,20,1,100,10000,1,0.00024247169494628906,1.7832052184405473e-05,1.4538768927256267,0.024573079618156555
